#Coverage	Number of genomic locations
1492.0	45.0
1493.0	41.0
1494.0	35.0
1495.0	22.0
1496.0	41.0
1497.0	50.0
1498.0	47.0
1499.0	59.0
1500.0	40.0
1501.0	39.0
1502.0	40.0
1503.0	44.0
1504.0	36.0
1505.0	45.0
1506.0	46.0
1507.0	46.0
1508.0	42.0
1509.0	47.0
1510.0	20.0
1511.0	41.0
1512.0	31.0
1513.0	48.0
1514.0	51.0
1515.0	41.0
1516.0	47.0
1517.0	49.0
1518.0	45.0
1519.0	38.0
1520.0	33.0
1521.0	54.0
1522.0	53.0
1523.0	38.0
1524.0	46.0
1525.0	35.0
1526.0	49.0
1527.0	46.0
1528.0	51.0
1529.0	47.0
1530.0	52.0
1531.0	43.0
1532.0	52.0
1533.0	45.0
1534.0	34.0
1535.0	29.0
1536.0	38.0
1537.0	51.0
1538.0	44.0
1539.0	36.0
1540.0	38.0
1541.0	57.0
1542.0	30.0
1543.0	31.0
1544.0	38.0
1545.0	49.0
1546.0	45.0
1547.0	34.0
1548.0	42.0
1549.0	47.0
1550.0	51.0
1551.0	41.0
1552.0	58.0
1553.0	49.0
1554.0	31.0
1555.0	48.0
1556.0	38.0
1557.0	45.0
1558.0	43.0
1559.0	46.0
1560.0	41.0
1561.0	36.0
1562.0	43.0
1563.0	45.0
1564.0	49.0
1565.0	56.0
1566.0	65.0
1567.0	53.0
1568.0	46.0
1569.0	51.0
1570.0	59.0
1571.0	48.0
1572.0	57.0
1573.0	54.0
1574.0	47.0
1575.0	53.0
1576.0	49.0
1577.0	47.0
1578.0	53.0
1579.0	41.0
1580.0	55.0
1581.0	50.0
1582.0	47.0
1583.0	51.0
1584.0	56.0
1585.0	50.0
1586.0	38.0
1587.0	40.0
1588.0	52.0
1589.0	38.0
1590.0	52.0
1591.0	56.0
1592.0	57.0
1593.0	42.0
1594.0	56.0
1595.0	46.0
1596.0	48.0
1597.0	44.0
1598.0	51.0
1599.0	50.0
1600.0	36.0
1601.0	44.0
1602.0	49.0
1603.0	54.0
1604.0	49.0
1605.0	44.0
1606.0	43.0
1607.0	51.0
1608.0	51.0
1609.0	56.0
1610.0	41.0
1611.0	40.0
1612.0	57.0
1613.0	57.0
1614.0	53.0
