#Insert size (bp)	insert size
936.0	3067.0
937.0	2986.0
938.0	2859.0
939.0	3022.0
940.0	2902.0
941.0	2907.0
942.0	2860.0
943.0	2823.0
944.0	2883.0
945.0	2821.0
946.0	2755.0
947.0	2792.0
948.0	2727.0
949.0	2677.0
950.0	2666.0
951.0	2703.0
952.0	2639.0
953.0	2529.0
954.0	2549.0
955.0	2575.0
956.0	2479.0
957.0	2446.0
958.0	2378.0
959.0	2486.0
960.0	2419.0
961.0	2393.0
962.0	2448.0
963.0	2406.0
964.0	2334.0
965.0	2292.0
966.0	2206.0
967.0	2254.0
968.0	2194.0
969.0	2212.0
970.0	2193.0
971.0	2232.0
972.0	2179.0
973.0	2190.0
974.0	2056.0
975.0	2122.0
976.0	2175.0
977.0	1941.0
978.0	2019.0
979.0	2090.0
980.0	1979.0
981.0	1946.0
982.0	1987.0
983.0	1840.0
984.0	1940.0
985.0	1931.0
986.0	1898.0
987.0	1884.0
988.0	1864.0
989.0	1846.0
990.0	1827.0
991.0	1864.0
992.0	1773.0
993.0	1705.0
994.0	1668.0
995.0	1767.0
996.0	1697.0
997.0	1701.0
998.0	1582.0
999.0	1612.0
1000.0	1667.0
1001.0	1648.0
1002.0	1575.0
1003.0	1518.0
1004.0	1579.0
1005.0	1494.0
1006.0	1564.0
1007.0	1523.0
1008.0	1453.0
1009.0	1491.0
1010.0	1498.0
1011.0	1393.0
1012.0	1488.0
1013.0	1496.0
1014.0	1393.0
1015.0	1425.0
1016.0	1368.0
1017.0	1320.0
1018.0	1303.0
1019.0	1327.0
1020.0	1293.0
1021.0	1357.0
1022.0	1345.0
1023.0	1297.0
1024.0	1241.0
1025.0	1264.0
1026.0	1207.0
1027.0	1235.0
1028.0	1216.0
1029.0	1237.0
1030.0	1158.0
1031.0	1165.0
1032.0	1170.0
1033.0	1184.0
1034.0	1069.0
1035.0	1161.0
1036.0	1147.0
1037.0	1101.0
1038.0	1051.0
1039.0	1113.0
1040.0	1086.0
