#Coverage	Number of genomic locations
1167.0	103.0
1168.0	106.0
1169.0	88.0
1170.0	95.0
1171.0	97.0
1172.0	96.0
1173.0	104.0
1174.0	101.0
1175.0	105.0
1176.0	103.0
1177.0	110.0
1178.0	100.0
1179.0	112.0
1180.0	107.0
1181.0	83.0
1182.0	106.0
1183.0	98.0
1184.0	104.0
1185.0	106.0
1186.0	111.0
1187.0	94.0
1188.0	93.0
1189.0	87.0
1190.0	115.0
1191.0	96.0
1192.0	79.0
1193.0	90.0
1194.0	100.0
1195.0	108.0
1196.0	91.0
1197.0	119.0
1198.0	102.0
1199.0	91.0
1200.0	102.0
1201.0	81.0
1202.0	93.0
1203.0	83.0
1204.0	100.0
1205.0	89.0
1206.0	84.0
1207.0	99.0
1208.0	87.0
1209.0	71.0
1210.0	92.0
1211.0	88.0
1212.0	88.0
1213.0	103.0
1214.0	77.0
1215.0	100.0
1216.0	101.0
1217.0	107.0
1218.0	67.0
1219.0	82.0
1220.0	86.0
1221.0	84.0
1222.0	99.0
1223.0	68.0
1224.0	93.0
1225.0	77.0
1226.0	76.0
1227.0	71.0
1228.0	88.0
1229.0	77.0
1230.0	81.0
1231.0	87.0
1232.0	93.0
1233.0	73.0
1234.0	89.0
1235.0	80.0
1236.0	101.0
1237.0	77.0
1238.0	82.0
1239.0	86.0
1240.0	93.0
1241.0	88.0
1242.0	95.0
1243.0	73.0
1244.0	81.0
1245.0	98.0
1246.0	70.0
1247.0	82.0
1248.0	73.0
1249.0	71.0
1250.0	100.0
1251.0	95.0
1252.0	83.0
1253.0	84.0
1254.0	96.0
1255.0	84.0
1256.0	77.0
1257.0	89.0
1258.0	88.0
1259.0	82.0
1260.0	77.0
1261.0	95.0
1262.0	89.0
1263.0	106.0
1264.0	82.0
1265.0	78.0
1266.0	97.0
1267.0	87.0
1268.0	87.0
1269.0	82.0
1270.0	87.0
1271.0	78.0
1272.0	73.0
1273.0	91.0
1274.0	75.0
1275.0	80.0
1276.0	84.0
1277.0	89.0
1278.0	88.0
1279.0	95.0
1280.0	103.0
1281.0	92.0
1282.0	82.0
1283.0	93.0
1284.0	101.0
1285.0	80.0
1286.0	93.0
1287.0	98.0
1288.0	92.0
1289.0	108.0
1290.0	88.0
1291.0	91.0
1292.0	93.0
1293.0	90.0
1294.0	89.0
1295.0	90.0
1296.0	82.0
1297.0	92.0
1298.0	86.0
1299.0	85.0
1300.0	81.0
1301.0	83.0
1302.0	83.0
1303.0	95.0
1304.0	92.0
1305.0	74.0
1306.0	91.0
1307.0	89.0
1308.0	78.0
1309.0	102.0
1310.0	77.0
1311.0	78.0
1312.0	103.0
1313.0	86.0
1314.0	75.0
1315.0	80.0
1316.0	87.0
1317.0	98.0
1318.0	81.0
1319.0	82.0
1320.0	78.0
1321.0	64.0
1322.0	80.0
1323.0	81.0
1324.0	79.0
1325.0	71.0
1326.0	81.0
1327.0	89.0
1328.0	74.0
1329.0	76.0
1330.0	91.0
1331.0	89.0
1332.0	74.0
